,County,Month,Year,Deaths,AgeGroup,City,Temp
1938,Ramsey,9,2010,35,65-74,St Paul,60.2
1939,Ramsey,9,2010,81,75-84,St Paul,60.2
1940,Ramsey,9,2010,129,85+,St Paul,60.2
1941,Dakota,1,2010,13,45-54,Hastings,11.2
1942,Dakota,1,2010,26,55-64,Hastings,11.2
1943,Dakota,1,2010,20,65-74,Hastings,11.2
1944,Dakota,1,2010,47,75-84,Hastings,11.2
1945,Dakota,1,2010,68,85+,Hastings,11.2
1946,Dakota,2,2010,19,45-54,Hastings,15.1
1947,Dakota,2,2010,27,55-64,Hastings,15.1
1948,Dakota,2,2010,26,65-74,Hastings,15.1
1949,Dakota,2,2010,53,75-84,Hastings,15.1
1950,Dakota,2,2010,43,85+,Hastings,15.1
1951,Dakota,3,2010,16,45-54,Hastings,37.7
1952,Dakota,3,2010,22,55-64,Hastings,37.7
1953,Dakota,3,2010,34,65-74,Hastings,37.7
1954,Dakota,3,2010,47,75-84,Hastings,37.7
1955,Dakota,3,2010,60,85+,Hastings,37.7
1956,Dakota,5,2010,11,45-54,Hastings,59.0
1957,Dakota,5,2010,20,55-64,Hastings,59.0
1958,Dakota,5,2010,34,65-74,Hastings,59.0
1959,Dakota,5,2010,52,75-84,Hastings,59.0
1960,Dakota,5,2010,61,85+,Hastings,59.0
1961,Dakota,6,2010,17,45-54,Hastings,68.0
1962,Dakota,6,2010,25,55-64,Hastings,68.0
1963,Dakota,6,2010,23,65-74,Hastings,68.0
1964,Dakota,6,2010,35,75-84,Hastings,68.0
1965,Dakota,6,2010,51,85+,Hastings,68.0
1966,Dakota,7,2010,14,45-54,Hastings,74.5
1967,Dakota,7,2010,27,55-64,Hastings,74.5
1968,Dakota,7,2010,33,65-74,Hastings,74.5
1969,Dakota,7,2010,36,75-84,Hastings,74.5
1970,Dakota,7,2010,60,85+,Hastings,74.5
1971,Dakota,8,2010,11,45-54,Hastings,74.8
1972,Dakota,8,2010,15,55-64,Hastings,74.8
1973,Dakota,8,2010,29,65-74,Hastings,74.8
1974,Dakota,8,2010,41,75-84,Hastings,74.8
1975,Dakota,8,2010,68,85+,Hastings,74.8
1976,Dakota,9,2010,20,45-54,Hastings,59.5
1977,Dakota,9,2010,20,55-64,Hastings,59.5
1978,Dakota,9,2010,36,65-74,Hastings,59.5
1979,Dakota,9,2010,32,75-84,Hastings,59.5
1980,Dakota,9,2010,58,85+,Hastings,59.5
1981,Dakota,10,2010,11,45-54,Hastings,53.2
1982,Dakota,10,2010,31,55-64,Hastings,53.2
1983,Dakota,10,2010,31,65-74,Hastings,53.2
1984,Dakota,10,2010,52,75-84,Hastings,53.2
1985,Dakota,10,2010,55,85+,Hastings,53.2
1986,Dakota,11,2010,12,45-54,Hastings,34.2
1987,Dakota,11,2010,25,55-64,Hastings,34.2
1988,Dakota,11,2010,28,65-74,Hastings,34.2
1989,Dakota,11,2010,48,75-84,Hastings,34.2
1990,Dakota,11,2010,68,85+,Hastings,34.2
1991,Dakota,12,2010,12,45-54,Hastings,14.1
1992,Dakota,12,2010,18,55-64,Hastings,14.1
1993,Dakota,12,2010,25,65-74,Hastings,14.1
1994,Dakota,12,2010,44,75-84,Hastings,14.1
1995,Dakota,12,2010,57,85+,Hastings,14.1
1996,Ramsey,1,2010,28,45-54,St Paul,13.0
1997,Ramsey,1,2010,33,55-64,St Paul,13.0
1998,Ramsey,1,2010,44,65-74,St Paul,13.0
1999,Ramsey,1,2010,76,75-84,St Paul,13.0
2000,Ramsey,1,2010,133,85+,St Paul,13.0
2001,Ramsey,2,2010,25,45-54,St Paul,19.7
2002,Ramsey,2,2010,28,55-64,St Paul,19.7
2003,Ramsey,2,2010,39,65-74,St Paul,19.7
2004,Ramsey,2,2010,67,75-84,St Paul,19.7
2005,Ramsey,2,2010,100,85+,St Paul,19.7
2006,Ramsey,3,2010,23,45-54,St Paul,41.0
2007,Ramsey,3,2010,39,55-64,St Paul,41.0
2008,Ramsey,3,2010,51,65-74,St Paul,41.0
2009,Ramsey,3,2010,86,75-84,St Paul,41.0
2010,Ramsey,3,2010,124,85+,St Paul,41.0
2011,Ramsey,4,2010,22,45-54,St Paul,54.9
2012,Ramsey,4,2010,28,55-64,St Paul,54.9
2013,Ramsey,4,2010,40,65-74,St Paul,54.9
2014,Ramsey,4,2010,84,75-84,St Paul,54.9
2015,Ramsey,4,2010,113,85+,St Paul,54.9
2016,Ramsey,6,2010,23,45-54,St Paul,69.3
2017,Ramsey,6,2010,38,55-64,St Paul,69.3
2018,Ramsey,6,2010,52,65-74,St Paul,69.3
2019,Ramsey,6,2010,52,75-84,St Paul,69.3
2020,Ramsey,6,2010,129,85+,St Paul,69.3
2021,Ramsey,7,2010,16,45-54,St Paul,76.3
2022,Ramsey,7,2010,34,55-64,St Paul,76.3
2023,Ramsey,7,2010,31,65-74,St Paul,76.3
2024,Ramsey,7,2010,69,75-84,St Paul,76.3
2025,Ramsey,7,2010,127,85+,St Paul,76.3
2026,Ramsey,8,2010,20,45-54,St Paul,77.0
2027,Ramsey,8,2010,38,55-64,St Paul,77.0
2028,Ramsey,8,2010,43,65-74,St Paul,77.0
2029,Ramsey,8,2010,71,75-84,St Paul,77.0
2030,Ramsey,8,2010,115,85+,St Paul,77.0
2031,Ramsey,10,2010,26,45-54,St Paul,54.0
2032,Ramsey,10,2010,32,55-64,St Paul,54.0
2033,Ramsey,10,2010,51,65-74,St Paul,54.0
2034,Ramsey,10,2010,85,75-84,St Paul,54.0
2035,Ramsey,10,2010,137,85+,St Paul,54.0
2036,Ramsey,11,2010,19,45-54,St Paul,35.3
2037,Ramsey,11,2010,32,55-64,St Paul,35.3
2038,Ramsey,11,2010,38,65-74,St Paul,35.3
2039,Ramsey,11,2010,92,75-84,St Paul,35.3
2040,Ramsey,11,2010,139,85+,St Paul,35.3
2041,Ramsey,12,2010,27,45-54,St Paul,16.4
2042,Ramsey,12,2010,40,55-64,St Paul,16.4
2043,Ramsey,12,2010,42,65-74,St Paul,16.4
2044,Ramsey,12,2010,91,75-84,St Paul,16.4
2045,Ramsey,12,2010,146,85+,St Paul,16.4
2046,St. Louis,1,2010,11,45-54,Duluth,10.6
2047,St. Louis,1,2010,31,55-64,Duluth,10.6
2048,St. Louis,1,2010,27,65-74,Duluth,10.6
2049,St. Louis,1,2010,47,75-84,Duluth,10.6
2050,St. Louis,1,2010,72,85+,Duluth,10.6
2051,St. Louis,2,2010,11,45-54,Duluth,15.5
2052,St. Louis,2,2010,15,55-64,Duluth,15.5
2053,St. Louis,2,2010,29,65-74,Duluth,15.5
2054,St. Louis,2,2010,41,75-84,Duluth,15.5
2055,St. Louis,2,2010,62,85+,Duluth,15.5
2056,St. Louis,3,2010,13,45-54,Duluth,37.0
2057,St. Louis,3,2010,19,55-64,Duluth,37.0
2058,St. Louis,3,2010,18,65-74,Duluth,37.0
2059,St. Louis,3,2010,56,75-84,Duluth,37.0
2060,St. Louis,3,2010,61,85+,Duluth,37.0
2061,St. Louis,5,2010,10,45-54,Duluth,53.8
2062,St. Louis,5,2010,15,55-64,Duluth,53.8
2063,St. Louis,5,2010,27,65-74,Duluth,53.8
2064,St. Louis,5,2010,47,75-84,Duluth,53.8
2065,St. Louis,5,2010,84,85+,Duluth,53.8
2066,St. Louis,8,2010,12,45-54,Duluth,68.1
2067,St. Louis,8,2010,15,55-64,Duluth,68.1
2068,St. Louis,8,2010,30,65-74,Duluth,68.1
2069,St. Louis,8,2010,33,75-84,Duluth,68.1
2070,St. Louis,8,2010,65,85+,Duluth,68.1
2071,St. Louis,9,2010,10,45-54,Duluth,52.0
2072,St. Louis,9,2010,12,55-64,Duluth,52.0
2073,St. Louis,9,2010,33,65-74,Duluth,52.0
2074,St. Louis,9,2010,44,75-84,Duluth,52.0
2075,St. Louis,9,2010,51,85+,Duluth,52.0
2076,St. Louis,12,2010,10,45-54,Duluth,12.8
2077,St. Louis,12,2010,21,55-64,Duluth,12.8
2078,St. Louis,12,2010,24,65-74,Duluth,12.8
2079,St. Louis,12,2010,49,75-84,Duluth,12.8
2080,St. Louis,12,2010,79,85+,Duluth,12.8
2081,Washington,1,2010,10,45-54,Stillwater,11.0
2082,Washington,1,2010,15,65-74,Stillwater,11.0
2083,Washington,1,2010,24,75-84,Stillwater,11.0
2084,Washington,1,2010,42,85+,Stillwater,11.0
2085,Washington,2,2010,12,45-54,Stillwater,15.5
2086,Washington,2,2010,10,55-64,Stillwater,15.5
2087,Washington,2,2010,11,65-74,Stillwater,15.5
2088,Washington,2,2010,22,75-84,Stillwater,15.5
2089,Washington,2,2010,27,85+,Stillwater,15.5
2090,Washington,4,2010,10,45-54,Stillwater,52.6
2091,Washington,4,2010,13,55-64,Stillwater,52.6
2092,Washington,4,2010,16,65-74,Stillwater,52.6
2093,Washington,4,2010,30,75-84,Stillwater,52.6
2094,Washington,4,2010,34,85+,Stillwater,52.6
2095,Washington,10,2010,10,45-54,Stillwater,51.4
2096,Washington,10,2010,11,55-64,Stillwater,51.4
2097,Washington,10,2010,22,65-74,Stillwater,51.4
2098,Washington,10,2010,29,75-84,Stillwater,51.4
2099,Washington,10,2010,40,85+,Stillwater,51.4
2100,Dakota,4,2010,16,55-64,Hastings,53.4
2101,Dakota,4,2010,21,65-74,Hastings,53.4
2102,Dakota,4,2010,43,75-84,Hastings,53.4
2103,Dakota,4,2010,58,85+,Hastings,53.4
2104,Olmsted,4,2010,10,55-64,Rochester,53.0
2105,Olmsted,4,2010,15,65-74,Rochester,53.0
2106,Olmsted,4,2010,15,75-84,Rochester,53.0
2107,Olmsted,4,2010,32,85+,Rochester,53.0
2108,St. Louis,4,2010,15,55-64,Duluth,46.1
2109,St. Louis,4,2010,29,65-74,Duluth,46.1
2110,St. Louis,4,2010,52,75-84,Duluth,46.1
2111,St. Louis,4,2010,68,85+,Duluth,46.1
2112,St. Louis,6,2010,13,55-64,Duluth,59.8
2113,St. Louis,6,2010,23,65-74,Duluth,59.8
2114,St. Louis,6,2010,21,75-84,Duluth,59.8
2115,St. Louis,6,2010,61,85+,Duluth,59.8
2116,St. Louis,7,2010,25,55-64,Duluth,69.0
2117,St. Louis,7,2010,33,65-74,Duluth,69.0
2118,St. Louis,7,2010,44,75-84,Duluth,69.0
2119,St. Louis,7,2010,52,85+,Duluth,69.0
2120,St. Louis,10,2010,14,55-64,Duluth,46.9
2121,St. Louis,10,2010,26,65-74,Duluth,46.9
2122,St. Louis,10,2010,52,75-84,Duluth,46.9
2123,St. Louis,10,2010,77,85+,Duluth,46.9
2124,St. Louis,11,2010,19,55-64,Duluth,30.5
2125,St. Louis,11,2010,27,65-74,Duluth,30.5
2126,St. Louis,11,2010,46,75-84,Duluth,30.5
2127,St. Louis,11,2010,61,85+,Duluth,30.5
2128,Stearns,3,2010,11,55-64,St Cloud,37.6
2129,Stearns,3,2010,11,65-74,St Cloud,37.6
2130,Stearns,3,2010,24,75-84,St Cloud,37.6
2131,Stearns,3,2010,30,85+,St Cloud,37.6
2132,Stearns,10,2010,10,55-64,St Cloud,49.5
2133,Stearns,10,2010,22,75-84,St Cloud,49.5
2134,Stearns,10,2010,28,85+,St Cloud,49.5
2135,Washington,5,2010,12,55-64,Stillwater,58.3
2136,Washington,5,2010,15,65-74,Stillwater,58.3
2137,Washington,5,2010,33,75-84,Stillwater,58.3
2138,Washington,5,2010,26,85+,Stillwater,58.3
2139,Washington,6,2010,16,55-64,Stillwater,66.2
2140,Washington,6,2010,17,65-74,Stillwater,66.2
2141,Washington,6,2010,21,75-84,Stillwater,66.2
2142,Washington,6,2010,38,85+,Stillwater,66.2
2143,Washington,7,2010,15,55-64,Stillwater,72.7
2144,Washington,7,2010,23,65-74,Stillwater,72.7
2145,Washington,7,2010,25,75-84,Stillwater,72.7
2146,Washington,7,2010,35,85+,Stillwater,72.7
2147,Washington,8,2010,11,55-64,Stillwater,73.3
2148,Washington,8,2010,26,75-84,Stillwater,73.3
2149,Washington,8,2010,24,85+,Stillwater,73.3
2150,Washington,11,2010,16,55-64,Stillwater,34.4
2151,Washington,11,2010,15,65-74,Stillwater,34.4
2152,Washington,11,2010,40,75-84,Stillwater,34.4
2153,Washington,11,2010,43,85+,Stillwater,34.4
2154,Washington,12,2010,14,55-64,Stillwater,13.5
2155,Washington,12,2010,15,65-74,Stillwater,13.5
2156,Washington,12,2010,40,75-84,Stillwater,13.5
2157,Washington,12,2010,37,85+,Stillwater,13.5
2158,Wright,3,2010,10,55-64,Buffalo,35.7
2159,Wright,3,2010,11,75-84,Buffalo,35.7
2160,Wright,3,2010,16,85+,Buffalo,35.7
2161,Becker,9,2010,10,65-74,Detroit Lakes,55.2
2162,Becker,9,2010,13,85+,Detroit Lakes,55.2
2163,Clay,6,2010,12,65-74,Moorhead,66.5
2164,Clay,6,2010,10,75-84,Moorhead,66.5
2165,Clay,6,2010,13,85+,Moorhead,66.5
2166,Crow Wing,3,2010,11,65-74,Brainerd,38.1
2167,Crow Wing,3,2010,10,75-84,Brainerd,38.1
2168,Crow Wing,3,2010,13,85+,Brainerd,38.1
2169,Crow Wing,4,2010,12,65-74,Brainerd,50.5
2170,Crow Wing,4,2010,15,75-84,Brainerd,50.5
2171,Crow Wing,4,2010,19,85+,Brainerd,50.5
2172,Crow Wing,5,2010,10,65-74,Brainerd,56.2
2173,Crow Wing,5,2010,13,75-84,Brainerd,56.2
2174,Crow Wing,5,2010,15,85+,Brainerd,56.2
2175,Crow Wing,6,2010,10,65-74,Brainerd,65.0
2176,Crow Wing,6,2010,12,75-84,Brainerd,65.0
2177,Crow Wing,6,2010,11,85+,Brainerd,65.0
2178,Crow Wing,7,2010,10,65-74,Brainerd,71.2
2179,Crow Wing,7,2010,12,75-84,Brainerd,71.2
2180,Crow Wing,7,2010,20,85+,Brainerd,71.2
2181,Crow Wing,8,2010,11,65-74,Brainerd,71.1
2182,Crow Wing,8,2010,14,75-84,Brainerd,71.1
2183,Crow Wing,8,2010,17,85+,Brainerd,71.1
2184,Crow Wing,10,2010,11,65-74,Brainerd,49.1
2185,Crow Wing,10,2010,18,75-84,Brainerd,49.1
2186,Crow Wing,10,2010,24,85+,Brainerd,49.1
2187,Crow Wing,11,2010,12,65-74,Brainerd,31.7
2188,Crow Wing,11,2010,12,75-84,Brainerd,31.7
2189,Crow Wing,11,2010,17,85+,Brainerd,31.7
2190,Itasca,1,2010,10,65-74,Grand Rapids,9.4
2191,Itasca,1,2010,11,75-84,Grand Rapids,9.4
2192,Itasca,1,2010,16,85+,Grand Rapids,9.4
2193,Itasca,12,2010,10,65-74,Grand Rapids,11.4
2194,Itasca,12,2010,13,75-84,Grand Rapids,11.4
2195,Itasca,12,2010,21,85+,Grand Rapids,11.4
2196,Olmsted,1,2010,17,65-74,Rochester,11.0
2197,Olmsted,1,2010,20,75-84,Rochester,11.0
2198,Olmsted,1,2010,29,85+,Rochester,11.0
2199,Olmsted,7,2010,14,65-74,Rochester,72.7
2200,Olmsted,7,2010,16,75-84,Rochester,72.7
2201,Olmsted,7,2010,37,85+,Rochester,72.7
2202,Olmsted,8,2010,14,65-74,Rochester,72.7
2203,Olmsted,8,2010,16,75-84,Rochester,72.7
2204,Olmsted,8,2010,26,85+,Rochester,72.7
2205,Olmsted,10,2010,10,65-74,Rochester,52.6
2206,Olmsted,10,2010,16,75-84,Rochester,52.6
2207,Olmsted,10,2010,29,85+,Rochester,52.6
2208,Olmsted,11,2010,11,65-74,Rochester,35.1
2209,Olmsted,11,2010,25,75-84,Rochester,35.1
2210,Olmsted,11,2010,34,85+,Rochester,35.1
2211,Sherburne,4,2010,10,65-74,Elk River,53.0
2212,Sherburne,4,2010,14,85+,Elk River,53.0
2213,Stearns,1,2010,11,65-74,St Cloud,9.7
2214,Stearns,1,2010,17,75-84,St Cloud,9.7
2215,Stearns,1,2010,28,85+,St Cloud,9.7
2216,Stearns,2,2010,13,65-74,St Cloud,15.4
2217,Stearns,2,2010,13,75-84,St Cloud,15.4
2218,Stearns,2,2010,24,85+,St Cloud,15.4
2219,Stearns,4,2010,16,65-74,St Cloud,51.1
2220,Stearns,4,2010,15,75-84,St Cloud,51.1
2221,Stearns,4,2010,28,85+,St Cloud,51.1
2222,Stearns,5,2010,16,65-74,St Cloud,57.1
2223,Stearns,5,2010,14,75-84,St Cloud,57.1
2224,Stearns,5,2010,27,85+,St Cloud,57.1
2225,Stearns,9,2010,11,65-74,St Cloud,56.8
2226,Stearns,9,2010,11,75-84,St Cloud,56.8
2227,Stearns,9,2010,23,85+,St Cloud,56.8
2228,Stearns,11,2010,10,65-74,St Cloud,32.5
2229,Stearns,11,2010,25,75-84,St Cloud,32.5
2230,Stearns,11,2010,26,85+,St Cloud,32.5
2231,Stearns,12,2010,13,65-74,St Cloud,13.1
2232,Stearns,12,2010,20,75-84,St Cloud,13.1
2233,Stearns,12,2010,29,85+,St Cloud,13.1
2234,Washington,3,2010,25,65-74,Stillwater,37.3
2235,Washington,3,2010,35,75-84,Stillwater,37.3
2236,Washington,3,2010,38,85+,Stillwater,37.3
2237,Washington,9,2010,16,65-74,Stillwater,57.9
2238,Washington,9,2010,18,75-84,Stillwater,57.9
2239,Washington,9,2010,29,85+,Stillwater,57.9
2240,Wright,1,2010,12,65-74,Buffalo,10.0
2241,Wright,1,2010,18,75-84,Buffalo,10.0
2242,Wright,1,2010,26,85+,Buffalo,10.0
2243,Wright,10,2010,11,65-74,Buffalo,50.7
2244,Wright,10,2010,15,75-84,Buffalo,50.7
2245,Wright,10,2010,23,85+,Buffalo,50.7
2246,Wright,12,2010,12,65-74,Buffalo,13.6
2247,Wright,12,2010,19,75-84,Buffalo,13.6
2248,Wright,12,2010,28,85+,Buffalo,13.6
2249,Blue Earth,1,2010,16,75-84,Mankato,9.4
2250,Blue Earth,1,2010,19,85+,Mankato,9.4
2251,Blue Earth,3,2010,11,75-84,Mankato,37.8
2252,Blue Earth,3,2010,21,85+,Mankato,37.8
2253,Blue Earth,4,2010,10,75-84,Mankato,54.1
2254,Blue Earth,4,2010,22,85+,Mankato,54.1
2255,Blue Earth,5,2010,11,75-84,Mankato,60.0
2256,Blue Earth,5,2010,15,85+,Mankato,60.0
2257,Blue Earth,8,2010,14,75-84,Mankato,74.2
2258,Blue Earth,8,2010,13,85+,Mankato,74.2
2259,Blue Earth,9,2010,10,75-84,Mankato,59.8
2260,Blue Earth,9,2010,20,85+,Mankato,59.8
2261,Carver,6,2010,13,75-84,Chaska,66.1
2262,Carver,7,2010,15,75-84,Chaska,72.3
2263,Carver,7,2010,13,85+,Chaska,72.3
2264,Carver,9,2010,10,75-84,Chaska,57.6
2265,Carver,9,2010,11,85+,Chaska,57.6
2266,Carver,10,2010,10,75-84,Chaska,50.9
2267,Carver,10,2010,13,85+,Chaska,50.9
2268,Clay,3,2010,12,75-84,Moorhead,35.4
2269,Clay,3,2010,18,85+,Moorhead,35.4
2270,Clay,7,2010,15,75-84,Moorhead,72.0
2271,Clay,10,2010,10,75-84,Moorhead,50.0
2272,Clay,10,2010,16,85+,Moorhead,50.0
2273,Crow Wing,1,2010,14,75-84,Brainerd,9.4
2274,Crow Wing,1,2010,19,85+,Brainerd,9.4
2275,Crow Wing,9,2010,17,75-84,Brainerd,55.0
2276,Crow Wing,9,2010,20,85+,Brainerd,55.0
2277,Crow Wing,12,2010,13,75-84,Brainerd,13.6
2278,Crow Wing,12,2010,18,85+,Brainerd,13.6
2279,Douglas,10,2010,12,75-84,Alexandria,49.5
2280,Douglas,10,2010,11,85+,Alexandria,49.5
2281,Freeborn,3,2010,13,75-84,Albert Lea,35.0
2282,Freeborn,3,2010,13,85+,Albert Lea,35.0
2283,Freeborn,6,2010,11,75-84,Albert Lea,67.6
2284,Freeborn,11,2010,12,75-84,Albert Lea,34.2
2285,Goodhue,1,2010,21,75-84,Red Wing,11.1
2286,Goodhue,1,2010,21,85+,Red Wing,11.1
2287,Goodhue,4,2010,10,75-84,Red Wing,53.6
2288,Goodhue,4,2010,19,85+,Red Wing,53.6
2289,Goodhue,8,2010,12,75-84,Red Wing,74.9
2290,Goodhue,8,2010,22,85+,Red Wing,74.9
2291,Goodhue,9,2010,12,75-84,Red Wing,59.7
2292,Goodhue,9,2010,16,85+,Red Wing,59.7
2293,Goodhue,10,2010,12,75-84,Red Wing,53.3
2294,Goodhue,10,2010,31,85+,Red Wing,53.3
2295,Goodhue,11,2010,14,75-84,Red Wing,35.4
2296,Goodhue,11,2010,21,85+,Red Wing,35.4
2297,Houston,3,2010,11,75-84,Caledonia,38.0
2298,Itasca,3,2010,13,75-84,Grand Rapids,37.6
2299,Itasca,3,2010,13,85+,Grand Rapids,37.6
2300,Itasca,4,2010,11,75-84,Grand Rapids,48.7
2301,Itasca,4,2010,18,85+,Grand Rapids,48.7
2302,Itasca,5,2010,11,75-84,Grand Rapids,55.4
2303,Itasca,5,2010,12,85+,Grand Rapids,55.4
2304,Itasca,6,2010,12,75-84,Grand Rapids,62.1
2305,Itasca,6,2010,11,85+,Grand Rapids,62.1
2306,Itasca,8,2010,10,75-84,Grand Rapids,69.0
2307,Itasca,8,2010,14,85+,Grand Rapids,69.0
2308,Itasca,9,2010,11,75-84,Grand Rapids,53.0
2309,Itasca,9,2010,17,85+,Grand Rapids,53.0
2310,Itasca,10,2010,11,75-84,Grand Rapids,47.8
2311,Itasca,10,2010,15,85+,Grand Rapids,47.8
2312,Itasca,11,2010,14,75-84,Grand Rapids,30.5
2313,Itasca,11,2010,21,85+,Grand Rapids,30.5
2314,Kandiyohi,10,2010,14,75-84,Willmar,49.7
2315,Kandiyohi,10,2010,17,85+,Willmar,49.7
2316,Kandiyohi,11,2010,12,75-84,Willmar,31.0
2317,Kandiyohi,11,2010,18,85+,Willmar,31.0
2318,Mower,1,2010,12,75-84,Austin,8.7
2319,Mower,1,2010,14,85+,Austin,8.7
2320,Mower,3,2010,10,75-84,Austin,34.7
2321,Mower,3,2010,14,85+,Austin,34.7
2322,Mower,6,2010,10,75-84,Austin,66.2
2323,Mower,7,2010,12,75-84,Austin,72.0
2324,Mower,10,2010,11,75-84,Austin,50.9
2325,Mower,10,2010,17,85+,Austin,50.9
2326,Mower,12,2010,10,75-84,Austin,13.7
2327,Mower,12,2010,20,85+,Austin,13.7
2328,Olmsted,2,2010,16,75-84,Rochester,15.7
2329,Olmsted,2,2010,27,85+,Rochester,15.7
2330,Olmsted,3,2010,20,75-84,Rochester,38.3
2331,Olmsted,3,2010,28,85+,Rochester,38.3
2332,Olmsted,5,2010,19,75-84,Rochester,59.1
2333,Olmsted,5,2010,28,85+,Rochester,59.1
2334,Olmsted,6,2010,16,75-84,Rochester,67.1
2335,Olmsted,6,2010,14,85+,Rochester,67.1
2336,Olmsted,9,2010,13,75-84,Rochester,59.6
2337,Olmsted,9,2010,32,85+,Rochester,59.6
2338,Olmsted,12,2010,27,75-84,Rochester,14.7
2339,Olmsted,12,2010,46,85+,Rochester,14.7
2340,Redwood,10,2010,12,75-84,Redwood Falls,52.1
2341,Rice,1,2010,14,75-84,Faribault,9.1
2342,Rice,1,2010,18,85+,Faribault,9.1
2343,Rice,2,2010,15,75-84,Faribault,13.3
2344,Rice,2,2010,15,85+,Faribault,13.3
2345,Rice,3,2010,15,75-84,Faribault,35.8
2346,Rice,3,2010,14,85+,Faribault,35.8
2347,Rice,4,2010,14,75-84,Faribault,52.2
2348,Rice,4,2010,17,85+,Faribault,52.2
2349,Rice,7,2010,14,75-84,Faribault,73.2
2350,Rice,7,2010,12,85+,Faribault,73.2
2351,Sherburne,1,2010,10,75-84,Elk River,12.0
2352,Sherburne,7,2010,12,75-84,Elk River,74.5
2353,Sherburne,7,2010,18,85+,Elk River,74.5
2354,Sherburne,8,2010,11,75-84,Elk River,73.4
2355,Sherburne,8,2010,15,85+,Elk River,73.4
2356,Sherburne,9,2010,18,75-84,Elk River,58.0
2357,Sherburne,9,2010,10,85+,Elk River,58.0
2358,Sherburne,11,2010,11,75-84,Elk River,32.9
2359,Sherburne,12,2010,11,75-84,Elk River,14.6
2360,Sherburne,12,2010,24,85+,Elk River,14.6
2361,Stearns,6,2010,14,75-84,St Cloud,65.7
2362,Stearns,6,2010,23,85+,St Cloud,65.7
2363,Stearns,7,2010,26,75-84,St Cloud,72.2
2364,Stearns,7,2010,28,85+,St Cloud,72.2
2365,Stearns,8,2010,21,75-84,St Cloud,72.7
2366,Stearns,8,2010,18,85+,St Cloud,72.7
2367,Steele,6,2010,10,75-84,Owatonna,66.9
2368,Winona,1,2010,13,75-84,Winona,13.4
2369,Winona,1,2010,13,85+,Winona,13.4
2370,Winona,2,2010,12,75-84,Winona,17.2
2371,Winona,2,2010,10,85+,Winona,17.2
2372,Winona,3,2010,12,75-84,Winona,38.6
2373,Winona,3,2010,17,85+,Winona,38.6
2374,Winona,7,2010,11,75-84,Winona,73.2
2375,Winona,7,2010,13,85+,Winona,73.2
2376,Wright,4,2010,14,75-84,Buffalo,51.3
2377,Wright,4,2010,17,85+,Buffalo,51.3
2378,Wright,5,2010,26,75-84,Buffalo,57.2
2379,Wright,5,2010,19,85+,Buffalo,57.2
2380,Wright,6,2010,16,75-84,Buffalo,65.6
2381,Wright,6,2010,12,85+,Buffalo,65.6
2382,Wright,7,2010,17,75-84,Buffalo,72.2
2383,Wright,7,2010,14,85+,Buffalo,72.2
2384,Wright,9,2010,15,75-84,Buffalo,56.9
2385,Wright,9,2010,22,85+,Buffalo,56.9
2386,Wright,11,2010,17,75-84,Buffalo,30.5
2387,Wright,11,2010,16,85+,Buffalo,30.5
2388,Aitkin,5,2010,11,85+,Aitkin,55.1
2389,Becker,3,2010,12,85+,Detroit Lakes,37.4
2390,Becker,5,2010,12,85+,Detroit Lakes,57.2
2391,Becker,7,2010,11,85+,Detroit Lakes,69.5
2392,Blue Earth,2,2010,19,85+,Mankato,13.9
2393,Blue Earth,6,2010,17,85+,Mankato,68.0
2394,Blue Earth,10,2010,14,85+,Mankato,53.2
2395,Blue Earth,11,2010,16,85+,Mankato,34.0
2396,Blue Earth,12,2010,25,85+,Mankato,14.9
2397,Brown,11,2010,13,85+,New Ulm,31.5
2398,Carver,1,2010,17,85+,Chaska,9.7
2399,Carver,3,2010,15,85+,Chaska,36.6
2400,Carver,4,2010,11,85+,Chaska,52.1
2401,Carver,5,2010,17,85+,Chaska,57.2
2402,Carver,11,2010,15,85+,Chaska,32.6
2403,Clay,1,2010,11,85+,Moorhead,8.4
2404,Clay,5,2010,11,85+,Moorhead,58.1
2405,Clay,8,2010,14,85+,Moorhead,71.2
2406,Clay,9,2010,15,85+,Moorhead,56.4
2407,Clay,11,2010,11,85+,Moorhead,29.2
2408,Clay,12,2010,14,85+,Moorhead,10.0
2409,Crow Wing,2,2010,16,85+,Brainerd,15.0
2410,Douglas,1,2010,13,85+,Alexandria,9.2
2411,Douglas,2,2010,11,85+,Alexandria,13.0
2412,Douglas,3,2010,11,85+,Alexandria,35.9
2413,Douglas,4,2010,12,85+,Alexandria,51.2
2414,Douglas,5,2010,10,85+,Alexandria,55.9
2415,Douglas,7,2010,14,85+,Alexandria,71.8
2416,Douglas,8,2010,15,85+,Alexandria,71.1
2417,Douglas,9,2010,11,85+,Alexandria,56.2
2418,Douglas,11,2010,19,85+,Alexandria,30.3
2419,Faribault,1,2010,10,85+,Blue Earth,10.0
2420,Faribault,2,2010,10,85+,Blue Earth,14.7
2421,Faribault,5,2010,11,85+,Blue Earth,58.5
2422,Faribault,12,2010,11,85+,Blue Earth,16.6
2423,Fillmore,3,2010,12,85+,Preston,37.0
2424,Fillmore,7,2010,16,85+,Preston,73.5
2425,Fillmore,8,2010,11,85+,Preston,73.8
2426,Fillmore,9,2010,12,85+,Preston,59.5
2427,Fillmore,11,2010,13,85+,Preston,35.0
2428,Fillmore,12,2010,16,85+,Preston,15.6
